ID,Key,String
374934319104,OVERPOWERING_STRIKE,压制打击
1437204721664,RUSTY_STRIKE,生锈打击
1649071599616,JAVELIN_SHOT,标枪射击
1941871767552,HEAVY_BOLT,重型箭矢
2106221375488,BLESSINGS_GHANENTA,甘亥塔的祝福
2296844103680,POISON_DART,毒镖
3808735506432,CHARGE,冲锋
3939161583616,BODY_SLAM,盾压
5191819833344,METAL_TRAP,金属陷阱
5458372046848,ATTACK_OF_OPPORTUNITY,投机攻击
6097382649856,SPINNING_ATTACK,旋转攻击
6239405977600,REJUVENATE,复苏
6530134159360,COVER,掩护
6855347908608,EARTH_ARMOR,大地护甲
6983618113536,MASS_EARTH_ARMOR,群体大地护甲
7328754806784,STALWART_DEFENDER,坚定守卫
7445167714304,HOLY_FIRE,神圣之火
7557977714688,SOOTHING_SONG,抚慰之歌
7909015793664,BACKGROUND_MUSICIAN,背景音乐家
8160032305152,IMPROVED_TECHNIQUES,技巧提升
8342270619648,FISTS_STEEL,钢铁之拳
9661467308032,MARTIAL_MASTERY,武术精通
11805926862848,ARCANE_COMBAT,奥术战斗
14018522886144,ARCANE_COMBAT_DESCR,"每次使用物理技能时，恢复SP {POTENCY}。"
395675000090624,BACKGROUND_MUSICIAN_DESCR,"将吟游诗人的30%意志力加到任何盟友的属性检定上。（如果有多个吟游诗人，只有意志力最高的那位会作为修正值添加。）

此外，每当演奏一首歌曲时，为所有盟友恢复少量BP。"
397212229283840,IMPROVED_TECHNIQUES_DESCR,"将歌曲的AP消耗降低1，冷却时间减少2。"
397579818086400,FISTS_STEEL_DESCR,"将额外的{POTENCY}%力量加成添加到你的物理攻击加成中。"
398612220850176,COUNTER_DESCRIPTION,每回合增加{POTENCY}次反击。

反击：
如果角色被邻近敌人的技能锁定，他们将自动攻击攻击者，造成100%物理伤害，基础准确率为80%。
399483260350464,ENCHANTED_ARMOR,魔法护甲
399679562166272,BLADE_IGNITION,点燃刀刃
399953299222528,KI_STRIKE,气击
400118823235584,BASIC_ELEMENTAL_SPELLS,基础攻击法术
400500966273024,BASIC_ELEMENTAL_SPELLS_DESCR,一套适合新手的基础攻击法术。
400643648106496,LEGENDARY_OFFENSIVE_SPELLS,传奇攻击法术
402316902772736,COMMON_SUPPORT_SPELLS,常见辅助法术
402428777443328,COMMON_SUPPORT_SPELLS_DESCR,一套适合新手的基础辅助法术。
402648957431808,ADVANCED_SUPPORT_SPELLS,高级辅助法术
402892327727104,ADVANCED_SUPPORT_SPELLS_DESCR,一套适合老手的高级辅助法术。
403424467464192,BASIC_GREATSWORD_TECHNIQUES,基础巨剑技巧
403565962309632,BASIC_GREATSWORD_TECHNIQUES_DESCR,一套适合新手的基础巨剑技巧。
403701559963648,ADVANCED_GREATSWORD_TECHNIQUES,先进的大剑技巧
403861794959360,ADVANCED_GREATSWORD_TECHNIQUES_DESCR,一套适合老兵的先进大剑技巧
404318491750400,ART_OF_WAR_I,战法 I
404395167821824,ART_OF_WAR_I_DESCR,一套基本技能，帮助你掌控战场
404755068465152,ART_OF_WAR_II,战法 II
404894621347840,ART_OF_WAR_II_DESCR,一系列高级技能，助你掌控战场。
405096254124032,ART_OF_HEALING_I,医术 I
405239862898688,ART_OF_HEALING_I_DESCR,一套适合新手的基本治疗法术
405416426319872,ART_OF_HEALING_II,医术 II
405527722176512,ART_OF_HEALING_II_DESCR,一套适合老练者的高级治愈法术。
406144372944896,ART_OF_PROTECTION_I,防护术 I
406592177811456,ART_OF_PROTECTION_I_DESCR,一套适合新手的基础保护法术。
406712764051456,ART_OF_PROTECTION_II,防护术 II
406998115135488,ART_OF_PROTECTION_II_DESCR,一套适合老练者的高级保护法术。
407313451298816,BASIC_BOW_TECHNIQUES,基础弓箭技巧
407453918539776,BASIC_BOW_TECHNIQUES_DESCR,一套适合新手的基础弓箭技巧。
407618498834432,ADVANCED_BOW_TECHNIQUES,高级弓箭技巧
407758555033600,ADVANCED_BOW_TECHNIQUES_DESCR,一套适合老兵的高级弓箭技巧。
408167017328640,LEGENDARY_BOW_TECHNIQUES,传奇弓箭技巧
408288614395904,LEGENDARY_BOW_TECHNIQUES_DESCR,一套适合弓术大师的传奇弓箭技巧。
409087851606016,DIVINE_WRATH_I,神圣愤怒 I
409379573837824,DIVINE_WRATH_I_DESCR,一套适合战斗祭司的次要攻击性神圣法术。
409907116617728,BASIC_DAGGER_TECHNIQUES,基础匕首技巧
410057507581952,BASIC_DAGGER_TECHNIQUES_DESCR,一套适合新手的基础匕首技巧。
410334230982656,ADVANCED_DAGGER_TECHNIQUES,高级匕首技巧
410510731489280,ADVANCED_DAGGER_TECHNIQUES_DESCR,一套适合老兵的高级匕首技巧。
410748527554560,SONG_COLLECTION_I,歌曲集 I
410858418319360,SONG_COLLECTION_I_DESCR,一套吟游诗人常用的歌曲合集。
411035883515904,VOCAL_TRAINING,声乐训练
